date,OT
2014-10-13,0.0916808149405772
2014-10-20,0.1572815533980582
2014-10-27,0.119626168224299
2014-11-03,0.1224105461393597
2014-11-10,0.1179775280898876
2014-11-17,0.1633064516129032
2014-11-24,0.1605415860735009
2014-12-01,0.1336760925449871
2014-12-08,0.25
2014-12-15,0.1428571428571428
2014-12-22,0.1833333333333333
2014-12-29,0.0294117647058823
2015-01-05,0.1541666666666666
2015-01-12,0.1711711711711711
2015-01-19,0.1512345679012345
2015-01-26,0.1819819819819819
2015-02-02,0.2114384748700173
2015-02-09,0.1961102106969205
2015-02-16,0.249185667752443
2015-02-23,0.2222222222222222
2015-03-02,0.1785195936139332
2015-03-09,0.135678391959799
2015-03-16,0.1558641975308642
2015-03-23,0.1238447319778188
2015-03-30,0.1659125188536953
2015-04-06,0.1570397111913357
2015-04-13,0.1913477537437604
2015-04-20,0.1377459749552772
2015-04-27,0.1414944356120826
2015-05-04,0.1364562118126273
2015-05-11,0.1637239165329053
2015-05-18,0.1883116883116883
2015-05-25,0.182076813655761
2015-06-01,0.2280453257790368
2015-06-08,0.2390953150242326
2015-06-15,0.2791946308724832
2015-06-22,0.2821368948247078
2015-06-29,0.2609351432880845
2015-07-06,0.2135922330097087
2015-07-13,0.1626712328767123
2015-07-20,0.1496503496503496
2015-07-27,0.1539792387543252
2015-08-03,0.1040564373897707
2015-08-10,0.1147540983606557
2015-08-17,0.1190926275992438
2015-08-24,0.1064189189189189
2015-08-31,0.1128205128205128
2015-09-07,0.1032148900169204
2015-09-14,0.0938628158844765
2015-09-21,0.1411764705882353
2015-09-28,0.1281070745697896
2015-10-05,0.1304347826086956
2015-10-12,0.1376451077943615
2015-10-19,0.1316239316239316
2015-10-26,0.1439252336448598
2015-11-02,0.0833333333333333
2015-11-09,0.0864661654135338
2015-11-16,0.1087786259541984
2015-11-23,0.1197183098591549
2015-11-30,0.08
2015-12-07,0.1002087682672233
2015-12-14,0.1153039832285115
2015-12-21,0.1265060240963855
2015-12-28,0.0814814814814814
2016-01-04,0.0752475247524752
2016-01-11,0.0330708661417322
2016-01-18,0.1150070126227209
2016-01-25,0.0928667563930013
2016-02-01,0.0937081659973226
2016-02-08,0.0923450789793438
2016-02-15,0.1215686274509803
2016-02-22,0.1309255079006772
2016-02-29,0.1304964539007092
2016-03-07,0.1279229711141678
2016-03-14,0.108695652173913
2016-03-21,0.0963503649635036
2016-03-28,0.080168776371308
2016-04-04,0.0890736342042755
2016-04-11,0.1204968944099378
2016-04-18,0.0963855421686747
2016-04-25,0.1120218579234972
2016-05-02,0.1372854914196568
2016-05-09,0.1174289245982694
2016-05-16,0.1159235668789809
2016-05-23,0.1239669421487603
2016-05-30,0.1588366890380313
2016-06-06,0.1776384535005224
2016-06-13,0.175771971496437
2016-06-20,0.174863387978142
2016-06-27,0.1771653543307086
2016-07-04,0.1903448275862068
2016-07-11,0.1851851851851851
2016-07-18,0.2214765100671141
2016-07-25,0.2662251655629139
2016-08-01,0.3127690100430416
2016-08-08,0.3014925373134328
2016-08-15,0.2154696132596685
2016-08-22,0.2456608811748998
2016-08-29,0.290956749672346
2016-09-05,0.2261580381471389
2016-09-12,0.1834130781499202
2016-09-19,0.1558669001751313
2016-09-26,0.1367013372956909
2016-10-03,0.1230031948881789
2016-10-10,0.1347068145800317
2016-10-17,0.1736842105263158
2016-10-24,0.1104868913857678
2016-10-31,0.1623488773747841
2016-11-07,0.1482889733840304
2016-11-14,0.1356877323420074
2016-11-21,0.0773381294964028
2016-11-28,0.1425178147268408
2016-12-05,0.1247357293868921
2016-12-12,0.104325699745547
2016-12-19,0.1452380952380952
2016-12-26,0.0823970037453183
2017-01-02,0.0940695296523517
2017-01-09,0.1189979123173277
2017-01-16,0.0661625708884688
2017-01-23,0.0888888888888888
2017-01-30,0.0961240310077519
2017-02-06,0.0606508875739644
2017-02-13,0.0588235294117647
2017-02-20,0.0831062670299727
2017-02-27,0.0955137481910275
2017-03-06,0.0802721088435374
2017-03-13,0.0769230769230769
2017-03-20,0.06875
2017-03-27,0.0647382920110192
2017-04-03,0.1288088642659279
2017-04-10,0.1564705882352941
2017-04-17,0.0902061855670103
2017-04-24,0.1265984654731458
2017-05-01,0.1050359712230215
2017-05-08,0.1359102244389027
2017-05-15,0.1374233128834356
2017-05-22,0.1317614424410541
2017-05-29,0.1322418136020151
2017-06-05,0.1211072664359861
2017-06-12,0.1385331781140861
2017-06-19,0.1709183673469387
2017-06-26,0.2009803921568627
2017-07-03,0.1854304635761589
2017-07-10,0.1447058823529411
2017-07-17,0.1703056768558952
2017-07-24,0.1469933184855233
2017-07-31,0.1623465211459754
2017-08-07,0.1767123287671232
2017-08-14,0.1633835457705678
2017-08-21,0.1635687732342007
2017-08-28,0.1917241379310345
2017-09-04,0.1557093425605536
2017-09-11,0.1584507042253521
2017-09-18,0.1515151515151515
2017-09-25,0.1887254901960784
2017-10-02,0.2318059299191374
2017-10-09,0.2053462940461725
2017-10-16,0.228110599078341
2017-10-23,0.2169696969696969
2017-10-30,0.2663934426229508
2017-11-06,0.1509167842031029
2017-11-13,0.1917808219178082
2017-11-20,0.1760355029585799
2017-11-27,0.2252252252252252
2017-12-04,0.2709090909090909
2017-12-11,0.201949860724234
2017-12-18,0.2526315789473684
2017-12-25,0.2648648648648649
2018-01-01,0.2337349397590361
2018-01-08,0.1827956989247312
2018-01-15,0.1884057971014492
2018-01-22,0.1959134615384615
2018-01-29,0.1923076923076923
2018-02-05,0.1739130434782608
2018-02-12,0.1890547263681592
2018-02-19,0.1631799163179916
2018-02-26,0.1791044776119403
2018-03-05,0.0977130977130977
2018-03-12,0.1145281018027571
2018-03-19,0.1574178935447338
2018-03-26,0.1128571428571428
2018-04-02,0.1049798115746971
2018-04-09,0.1048275862068965
2018-04-16,0.1373626373626373
2018-04-23,0.1397435897435897
2018-04-30,0.1239092495636998
2018-05-07,0.1516936671575846
2018-05-14,0.0881987577639751
2018-05-21,0.1664482306684141
2018-05-28,0.1619718309859155
2018-06-04,0.206601466992665
2018-06-11,0.1909340659340659
2018-06-18,0.1932245922208281
2018-06-25,0.1461538461538461
2018-07-02,0.1057563587684069
2018-07-09,0.1354309165526676
2018-07-16,0.1591639871382636
2018-07-23,0.1312154696132596
2018-07-30,0.1469194312796208
2018-08-06,0.1186440677966101
2018-08-13,0.1112696148359486
2018-08-20,0.1565349544072948
2018-08-27,0.1698412698412698
2018-09-03,0.1688311688311688
2018-09-10,0.1869618696186961
2018-09-17,0.1605263157894736
2018-09-24,0.2208672086720867
2018-10-01,0.1968085106382978
2018-10-08,0.2198275862068965
2018-10-15,0.1677675033025099
2018-10-22,0.1831683168316831
2018-10-29,0.1562913907284768
2018-11-05,0.2020997375328084
2018-11-12,0.1899313501144164
2018-11-19,0.1897711978465679
2018-11-26,0.1521739130434782
2018-12-03,0.1201157742402315
2018-12-10,0.1445966514459665
2018-12-17,0.1059245960502693
2018-12-24,0.0884718498659517
2018-12-31,0.0862068965517241
2019-01-07,0.1109550561797752
2019-01-14,0.0929936305732484
2019-01-21,0.107398568019093
2019-01-28,0.1391509433962264
2019-02-04,0.0867237687366167
2019-02-11,0.1564171122994652
2019-02-18,0.1111111111111111
2019-02-25,0.1229418221734357
2019-03-04,0.0903490759753593
2019-03-11,0.0997177798682972
2019-03-18,0.1063291139240506
2019-03-25,0.099502487562189
2019-04-01,0.0924050632911392
2019-04-08,0.0575980392156862
2019-04-15,0.1019867549668874
2019-04-22,0.0513833992094861
2019-04-29,0.0886766712141882
2019-05-06,0.1220159151193634
2019-05-13,0.1521972132904608
2019-05-20,0.1706758304696449
2019-05-27,0.2006688963210702
2019-06-03,0.2988357050452781
2019-06-10,0.271356783919598
2019-06-17,0.2117647058823529
2019-06-24,0.1914660831509846
2019-07-01,0.1766138855054811
2019-07-08,0.1631382316313823
2019-07-15,0.1831896551724137
2019-07-22,0.1360634081902245
2019-07-29,0.1677175283732661
2019-08-05,0.1853856562922868
2019-08-12,0.1494920174165457
2019-08-19,0.1545157780195865
2019-08-26,0.1501079913606911
2019-09-02,0.1971830985915492
2019-09-09,0.2022471910112359
2019-09-16,0.1802083333333333
2019-09-23,0.2080624187256176
2019-09-30,0.2089385474860335
2019-10-07,0.2263959390862944
2019-10-14,0.1946107784431137
2019-10-21,0.2472582253240279
2019-10-28,0.3032345013477089
2019-11-04,0.3733213965980304
2019-11-11,0.3121019108280254
2019-11-18,0.2544757033248082
2019-11-25,0.250381679389313
2019-12-02,0.1782682512733446
2019-12-09,0.2784588441330998
2019-12-16,0.2128378378378378
2019-12-23,0.1127596439169139
2019-12-30,0.1220472440944882
2020-01-06,0.0877697841726618
2020-01-13,0.1119186046511628
2020-01-20,0.1092564491654021
2020-01-27,0.1173533083645443
2020-02-03,0.1623655913978494
2020-02-10,0.1556064073226544
2020-02-17,0.1436781609195402
2020-02-24,0.1428571428571428
2020-03-02,0.1282051282051282
2020-03-09,0.1297509829619921
2020-03-16,0.1114808652246256
2020-03-23,0.0490566037735849
2020-03-30,0.0684931506849315
2020-04-06,0.0313253012048192
2020-04-13,0.00625
2020-04-20,0.0086505190311418
2020-04-27,0.0141509433962264
2020-05-04,0.0
2020-05-11,0.0
2020-05-18,0.0
2020-05-25,0.004
2020-06-01,0.0
2020-06-08,0.0090634441087613
2020-06-15,0.0031055900621118
2020-06-22,0.0
2020-06-29,0.0
2020-07-06,0.0028011204481792
2020-07-13,0.0
2020-07-20,0.0050420168067226
2020-07-27,0.0039292730844793
2020-08-03,0.0090744101633393
2020-08-10,0.0164835164835164
2020-08-17,0.0142602495543672
2020-08-24,0.0081699346405228
2020-08-31,0.0159680638722554
2020-09-07,0.0338409475465313
2020-09-14,0.0344827586206896
2020-09-21,0.0683229813664596
2020-09-28,0.0770491803278688
2020-10-05,0.1182795698924731
2020-10-12,0.0912863070539419
2020-10-19,0.132669983416252
2020-10-26,0.0787671232876712
2020-11-02,0.0854545454545454
2020-11-09,0.0902255639097744
2020-11-16,0.065040650406504
2020-11-23,0.0721357850070721
2020-11-30,0.0629770992366412
2020-12-07,0.0477001703577512
2020-12-14,0.0745341614906832
2020-12-21,0.1004784688995215
2020-12-28,0.0235849056603773
2021-01-04,0.010595130748422
2021-01-11,0.0110127826941986
2021-01-18,0.0086670133472005
2021-01-25,0.009838216003498
2021-02-01,0.012480840814539
2021-02-08,0.0094588649362076
2021-02-15,0.0148412549314296
2021-02-22,0.015380859375
2021-03-01,0.0140152446520776
2021-03-08,0.0179706939452585
2021-03-15,0.0144889357218124
2021-03-22,0.0154934321320309
2021-03-29,0.0050670640834575
2021-04-05,0.0083028894055131
2021-04-12,0.017094017094017
2021-04-19,0.0124610591900311
2021-04-26,0.0158804297057449
2021-05-03,0.0236220472440944
2021-05-10,0.0081124932395889
2021-05-17,0.0131841789852177
2021-05-24,0.0155893536121673
2021-05-31,0.0308641975308641
2021-06-07,0.0253261703760552
2021-06-14,0.0223146747352496
2021-06-21,0.0214500214500214
2021-06-28,0.0256793072558972
2021-07-05,0.0215599239061509
2021-07-12,0.026263952724885
2021-07-19,0.0180327868852459
2021-07-26,0.0162377450980392
2021-08-02,0.0133882595262615
2021-08-09,0.0193965517241379
2021-08-16,0.0382165605095541
2021-08-23,0.0767590618336887
2021-08-30,0.0752351097178683
2021-09-06,0.0629432624113475
2021-09-13,0.08195211786372
2021-09-20,0.1499448732083792
2021-09-27,0.1440071556350626
2021-10-04,0.1396534148827727
2021-10-11,0.1331058020477815
2021-10-18,0.1375661375661375
2021-10-25,0.1510791366906475
2021-11-01,0.1931407942238267
2021-11-08,0.1677788369876072
2021-11-15,0.1705831157528285
2021-11-22,0.187360594795539
2021-11-29,0.1921221864951768
2021-12-06,0.1407359586830213
2021-12-13,0.0945236309077269
2021-12-20,0.0981012658227848
2021-12-27,0.0790960451977401
2022-01-03,0.0837735849056603
2022-01-10,0.0509259259259259
2022-01-17,0.0634328358208955
2022-01-24,0.0649466192170818
2022-01-31,0.0510483135824977
2022-02-07,0.0577211394302848
2022-02-14,0.047011952191235
2022-02-21,0.0616493194555644
2022-02-28,0.0666666666666666
2022-03-07,0.0662650602409638
2022-03-14,0.0621165644171779
2022-03-21,0.0647138964577656
2022-03-28,0.0761904761904762
2022-04-04,0.0598349381017881
2022-04-11,0.0933532486930545
2022-04-18,0.071097372488408
2022-04-25,0.0676229508196721
2022-05-02,0.0857823669579031
2022-05-09,0.131076923076923
2022-05-16,0.1758700696055684
2022-05-23,0.185232607767819
2022-05-30,0.1578947368421052
2022-06-06,0.1308967275818104
2022-06-13,0.1122679945676776
2022-06-20,0.113214990138067
2022-06-27,0.1160249739854318
2022-07-04,0.0864970645792563
2022-07-11,0.0631092868137506
2022-07-18,0.0693240901213171
2022-07-25,0.0789793438639125
2022-08-01,0.0675422138836773
2022-08-08,0.0498154981549815
2022-08-15,0.0676117775354416
2022-08-22,0.0880466472303207
2022-08-29,0.0770700636942675
2022-09-05,0.0935738444193912
2022-09-12,0.095
2022-09-19,0.0807174887892376
2022-09-26,0.0753457319980925
2022-10-03,0.0953141640042598
2022-10-10,0.0807635829662261
2022-10-17,0.0752895752895752
2022-10-24,0.0893312914752424
2022-10-31,0.0761421319796954
2022-11-07,0.0672139558748076
2022-11-14,0.0618004866180048
2022-11-21,0.0662955465587044
2022-11-28,0.1001031991744066
2022-12-05,0.0980957876514714
2022-12-12,0.1045214327657075
2022-12-19,0.1131059245960502
2022-12-26,0.0911330049261083
2023-01-02,0.0849746764209341
2023-01-09,0.0478955007256894
2023-01-16,0.0590137429264349
2023-01-23,0.0510976532929598
2023-01-30,0.0494467496542185
2023-02-06,0.0552220888355342
2023-02-13,0.0691123485096626
2023-02-20,0.0835372247465921
2023-02-27,0.0879279279279279
2023-03-06,0.0797792272955343
2023-03-13,0.0949529512403764
2023-03-20,0.1058154787931788
2023-03-27,0.0952380952380952
2023-04-03,0.0902147971360381
2023-04-10,0.0783956244302643
2023-04-17,0.073051948051948
2023-04-24,0.0643591130340724
2023-05-01,0.0601421541826134
2023-05-08,0.0707506471095772
2023-05-15,0.0987424312994876
2023-05-22,0.1207929921622867
2023-05-29,0.13189448441247
2023-06-05,0.0914728682170542
2023-06-12,0.0746666666666666
2023-06-19,0.0811986466892218
2023-06-26,0.0799031476997578
2023-07-03,0.0856196783349101
2023-07-10,0.0713938805245264
2023-07-17,0.0889227642276422
2023-07-24,0.0895165150789851
2023-07-31,0.0724006532389766
2023-08-07,0.1099947117927022
2023-08-14,0.0770025839793281
2023-08-21,0.0864553314121037
2023-08-28,0.0801267541874151
2023-09-04,0.0868983957219251
2023-09-11,0.1078478574867597
2023-09-18,0.1035645472061657
2023-09-25,0.0893506493506493
2023-10-02,0.0893732970027248
2023-10-09,0.0899591094956837
2023-10-16,0.0744376278118609
2023-10-23,0.0902295782167645
2023-10-30,0.0997389033942558
2023-11-06,0.0969488188976377
2023-11-13,0.100143061516452
2023-11-20,0.109884596086302
2023-11-27,0.1092715231788079
2023-12-04,0.0942148760330578
2023-12-11,0.0991692627206645
2023-12-18,0.1077283372365339
2023-12-25,0.1232130701157249
2024-01-01,0.1107806691449814
2024-01-08,0.112249877989263
2024-01-15,0.0985384252710985
2024-01-22,0.0851915380217267
2024-01-29,0.0771618625277161
2024-02-05,0.0690607734806629
2024-02-12,0.0733509234828496
2024-02-19,0.076488706365503
2024-02-26,0.0606226105953031
2024-03-04,0.0496054114994363
2024-03-11,0.0574494949494949
2024-03-18,0.047542735042735
2024-03-25,0.0380096751900483
2024-04-01,0.0404709345106696
2024-04-08,0.0537124802527646
2024-04-15,0.054953560371517
2024-04-22,0.0800376647834275
2024-04-29,0.1313868613138686
